population,daily_high_temperature,daily_low_temperature,daily_precipitation,lockdown_percentage,gender_Male,gender_Male and Female,political_affiliation_purple,political_affiliation_red
1696.0,36.7,23.2,0.8,9.70873786407767,1,0,1,0
1305.0,64.4,55.0,17.24,34.95145631067961,1,0,0,1
1131.0,69.9,48.5,0.0,18.446601941747574,1,0,1,0
1342.0,75.6,53.7,0.0,37.86407766990291,1,0,1,0
667.0,58.9,44.9,1.45,0.0,0,0,0,0
1354.0,56.3,41.1,0.0,8.737864077669903,1,0,0,0
651.0,51.0,28.3,0.0,18.446601941747574,1,0,0,0
58.0,56.5,34.9,0.0,0.0,1,0,0,1
1248.0,62.9,39.1,7.65,0.0,1,0,1,0
677.0,50.3,31.0,0.0,9.70873786407767,1,0,1,0
1503.0,56.5,33.4,0.0,29.126213592233007,1,0,0,1
412.0,53.6,27.5,0.0,0.0,1,0,0,1
1417.0,65.1,33.3,0.0,34.95145631067961,1,0,0,1
1156.0,77.3,72.2,9.99,70.87378640776699,0,1,0,1
1300.0,39.5,32.1,25.97,4.854368932038835,0,1,0,0
682.0,66.0,37.9,3.17,9.70873786407767,1,0,1,0
0.0,60.6,46.3,0.01,100.0,1,0,0,0
1162.0,72.9,52.6,0.0,21.35922330097087,1,0,0,0
1188.0,78.4,61.9,0.12,1.9417475728155338,1,0,1,0
2058.0,43.9,19.8,0.0,13.592233009708737,0,1,0,1
947.0,52.1,41.2,6.53,61.76470588235294,1,0,0,0
1902.0,36.7,27.5,0.17,0.0,1,0,1,0
1816.0,48.6,38.9,0.04,8.737864077669903,1,0,0,1
1356.0,65.3,53.2,60.15,47.57281553398058,1,0,1,0
1025.0,63.5,52.5,0.24,0.0,1,0,1,0
2060.0,82.8,61.0,0.0,49.51456310679612,1,0,1,0
482.0,63.0,48.2,0.0,0.0,1,0,1,0
1354.0,68.9,47.1,0.0,0.0,1,0,0,1
66.0,64.3,45.3,0.0,0.0,1,0,0,1
1398.0,54.8,41.7,18.38,34.95145631067961,1,0,0,1
607.0,74.8,56.8,0.0,0.0,0,1,0,0
1663.0,59.0,43.7,2.18,32.038834951456316,1,0,0,1
1051.0,63.4,38.8,0.0,17.475728155339805,1,0,1,0
1234.0,60.3,39.3,0.0,0.0,1,0,1,0
1257.0,73.7,50.0,0.0,47.57281553398058,1,0,1,0
1140.0,78.4,52.6,0.0,10.679611650485436,1,0,0,1
65.0,72.6,63.3,33.44,0.0,1,0,0,1
1859.0,50.1,34.6,0.0,0.0,1,0,1,0
1445.0,85.1,72.2,21.29,14.563106796116504,1,0,1,0
656.0,65.4,44.9,0.0,0.0,0,0,0,0
2031.0,57.2,37.8,13.01,13.592233009708737,0,1,0,1
510.0,87.3,68.9,0.0,0.0,1,0,0,1
1257.0,58.0,39.3,37.92,0.0,0,1,0,0
1070.0,65.6,41.1,0.0,7.766990291262135,1,0,0,0
1729.0,68.7,55.2,0.0,0.0,1,0,1,0
982.0,67.5,46.7,4.19,0.0,0,0,1,0
876.0,47.1,31.7,0.0,2.912621359223301,1,0,1,0
3862.0,42.3,30.6,0.0,0.0,1,0,0,0
1081.0,67.8,36.3,0.0,6.796116504854369,1,0,0,1
282.0,80.6,73.5,0.64,0.0,0,1,0,0
1044.0,39.1,29.3,0.13,0.0,1,0,0,0
3769.0,57.0,43.5,0.19,0.0,1,0,0,0
518.0,41.9,33.0,0.0,0.0,0,1,0,0
1164.0,58.8,46.5,0.07,21.35922330097087,1,0,0,0
1253.0,63.8,51.2,7.0,0.0,1,0,0,1
966.0,71.3,61.4,3.49,0.0,1,0,1,0
288.0,54.5,40.7,0.21,39.80582524271845,0,1,1,0
1282.0,33.2,22.7,0.0,78.64077669902912,1,0,1,0
1006.0,62.1,54.0,11.14,3.8834951456310676,0,1,1,0
1714.0,69.2,38.5,0.0,0.0,1,0,1,0
1276.0,85.9,62.4,0.0,47.57281553398058,1,0,1,0
2042.0,63.1,50.6,4.09,4.854368932038835,1,0,0,1
1619.0,61.5,46.3,0.06,4.854368932038835,1,0,0,0
1687.0,50.6,34.4,5.2,9.70873786407767,1,0,1,0
1576.0,85.8,60.6,0.0,4.854368932038835,1,0,0,1
1273.0,66.4,42.1,0.0,35.92233009708738,1,0,1,0
1261.0,38.9,19.6,0.0,35.92233009708738,1,0,1,0
302.0,68.7,49.6,0.0,39.80582524271845,0,1,1,0
1463.0,85.3,72.3,4.29,14.563106796116504,1,0,1,0
970.0,36.1,29.3,1.05,53.398058252427184,1,0,1,0
305.0,39.9,28.4,0.08,0.0,1,0,1,0
1801.0,59.6,49.7,1.39,8.737864077669903,1,0,0,1
1840.0,54.1,38.3,0.26,0.0,1,0,1,0
1239.0,95.9,67.8,0.0,20.388349514563107,0,1,1,0
1417.0,66.7,59.1,25.85,11.650485436893204,1,0,1,0
1735.0,59.2,39.9,0.0,9.70873786407767,1,0,1,0
1366.0,81.3,63.5,7.28,14.563106796116504,1,0,1,0
454.0,55.2,33.9,0.64,2.912621359223301,1,0,0,0
1655.0,69.5,37.6,0.0,0.0,0,0,0,1
1146.0,59.8,50.1,0.66,20.388349514563107,0,1,1,0
1344.0,60.8,44.7,0.0,8.737864077669903,1,0,0,0
1357.0,54.9,38.4,0.0,19.41747572815534,1,0,0,1
1640.0,48.4,33.5,10.84,16.50485436893204,1,0,0,1
1409.0,42.7,37.0,5.11,21.35922330097087,1,0,0,1
1623.0,77.0,62.1,0.0,4.854368932038835,1,0,0,1
979.0,56.5,40.3,0.0,0.0,0,0,1,0
598.0,55.6,41.3,0.0,0.0,1,0,0,1
1306.0,71.7,45.4,0.0,47.57281553398058,1,0,1,0
1298.0,37.5,34.4,0.63,0.0,0,1,0,0
1193.0,60.8,44.7,0.0,43.689320388349515,1,0,0,0
1163.0,62.2,42.0,0.0,21.35922330097087,1,0,0,0
1113.0,30.9,22.4,0.23,10.679611650485436,1,0,0,0
1847.0,76.6,66.2,1.29,0.0,1,0,1,0
835.0,64.3,45.5,0.0,0.0,1,0,0,1
2016.0,76.5,53.1,0.0,11.650485436893204,1,0,0,0
1405.0,68.2,44.4,0.14,14.563106796116504,1,0,1,0
60.0,81.0,67.5,0.01,0.0,1,0,0,1
469.0,64.0,52.3,0.01,0.0,1,0,1,0
1297.0,43.5,37.3,6.01,0.0,0,1,0,1
1141.0,67.8,50.6,20.59,0.0,1,0,0,1
1381.0,61.5,48.5,0.0,8.737864077669903,1,0,0,0
1055.0,57.6,49.3,0.03,10.679611650485436,1,0,0,1
1245.0,50.0,24.0,2.03,4.854368932038835,1,0,0,1
694.0,56.2,39.2,0.0,9.70873786407767,1,0,1,0
1167.0,72.7,52.0,0.0,0.0,1,0,0,1
332.0,34.7,18.0,0.0,0.0,1,0,1,0
444.0,29.2,19.8,0.0,2.912621359223301,1,0,0,0
1427.0,45.2,22.1,0.0,21.35922330097087,1,0,0,1
1545.0,52.7,34.6,0.71,0.0,1,0,1,0
1291.0,14.6,-0.6,0.4,0.0,0,1,0,0
929.0,73.5,61.0,0.0,0.0,1,0,0,0
1118.0,55.6,48.4,20.97,18.446601941747574,1,0,1,0
1897.0,62.3,32.8,0.13,15.66265060240964,1,0,0,0
1673.0,60.6,55.3,40.57,25.24271844660194,1,0,0,1
1227.0,57.7,41.9,0.0,0.0,0,1,1,0
1525.0,40.8,5.6,0.0,4.854368932038835,1,0,0,1
789.0,49.2,43.5,3.29,0.0,0,0,0,0
1548.0,37.0,27.7,0.81,4.854368932038835,1,0,0,1
1252.0,62.5,56.6,23.06,0.0,1,0,0,0
1254.0,50.3,32.5,0.07,1.9417475728155338,1,0,1,0
1083.0,61.4,42.8,0.0,17.475728155339805,1,0,1,0
1356.0,84.1,60.8,0.0,14.563106796116504,1,0,1,0
1628.0,74.9,63.7,27.84,4.854368932038835,1,0,1,0
1508.0,59.1,41.1,0.0,0.0,1,0,0,1
798.0,40.9,34.2,0.07,0.0,1,0,1,0
1661.0,76.7,58.3,0.28,4.854368932038835,1,0,1,0
1574.0,60.9,51.9,16.88,4.854368932038835,1,0,0,0
823.0,45.0,41.0,7.92,12.62135922330097,0,1,0,0
1386.0,64.1,45.0,42.71,34.95145631067961,1,0,0,1
414.0,53.5,28.5,0.03,0.0,1,0,0,1
660.0,84.7,49.3,0.0,0.0,1,0,1,0
433.0,32.6,18.5,0.01,0.0,1,0,0,1
1291.0,32.3,21.6,6.69,0.0,0,1,0,0
446.0,39.6,33.1,0.24,0.0,1,0,0,1
1159.0,34.3,23.3,0.04,11.650485436893204,1,0,1,0
1238.0,63.7,46.7,0.0,0.0,1,0,0,1
1484.0,12.4,3.0,1.03,6.796116504854369,1,0,0,1
1688.0,60.8,56.1,7.15,25.24271844660194,1,0,0,1
846.0,48.5,32.1,0.0,2.912621359223301,1,0,1,0
962.0,48.5,32.1,0.0,3.8834951456310676,1,0,1,0
1120.0,69.3,41.8,0.0,10.679611650485436,1,0,0,1
59.0,67.8,49.8,0.82,0.0,1,0,0,1
1300.0,40.4,28.4,11.37,4.854368932038835,0,1,0,0
1278.0,48.6,34.9,0.0,0.0,0,1,0,0
1386.0,53.9,38.8,4.18,34.95145631067961,1,0,0,1
971.0,42.9,27.3,0.0,1.9417475728155338,1,0,1,0
1148.0,57.1,42.8,0.0,20.388349514563107,0,1,1,0
1560.0,73.3,50.6,0.0,35.92233009708738,1,0,1,0
1669.0,96.4,73.9,0.15,18.446601941747574,1,0,1,0
328.0,46.1,35.6,0.58,0.0,1,0,1,0
1327.0,52.1,38.1,0.0,0.0,0,1,0,1
782.0,40.5,30.0,0.12,3.8834951456310676,1,0,0,0
407.0,66.6,55.5,0.04,2.912621359223301,1,0,0,0
1473.0,76.4,62.0,0.0,0.0,1,0,0,1
432.0,39.4,25.3,0.0,0.0,1,0,0,1
953.0,57.8,53.1,68.35,0.0,1,0,0,0
669.0,48.8,44.4,3.79,0.0,1,0,0,0
873.0,41.3,32.3,0.0,0.0,0,1,1,0
1132.0,24.7,14.3,0.49,10.679611650485436,1,0,0,0
1342.0,70.1,52.5,0.0,37.86407766990291,1,0,1,0
1075.0,63.8,45.2,81.04,17.475728155339805,1,0,1,0
798.0,31.3,22.2,0.0,0.0,0,0,0,0
2062.0,80.2,64.3,0.0,4.854368932038835,1,0,0,1
1056.0,48.9,42.9,14.64,7.766990291262135,1,0,0,0
512.0,73.5,53.6,0.16,0.0,1,0,0,1
364.0,86.7,45.3,0.0,39.80582524271845,0,1,1,0
948.0,70.7,63.5,0.78,3.8834951456310676,0,1,1,0
820.0,42.9,34.2,0.0,3.8834951456310676,1,0,0,0
1506.0,46.3,27.7,0.0,1.9417475728155338,1,0,1,0
1358.0,64.6,53.3,3.43,0.0,1,0,0,1
1263.0,36.1,29.3,1.05,1.9417475728155338,1,0,1,0
1650.0,79.9,54.9,1.5,16.50485436893204,1,0,0,1
902.0,48.2,35.5,0.51,0.0,1,0,1,0
1662.0,68.9,49.6,9.25,9.70873786407767,1,0,1,0
1284.0,38.9,35.3,6.78,0.0,0,1,0,0
1308.0,88.7,56.7,0.0,0.0,0,1,0,0
1488.0,36.7,28.6,1.48,1.9417475728155338,1,0,1,0
1672.0,50.8,36.1,17.69,25.24271844660194,1,0,0,1
59.0,74.4,63.0,8.19,0.0,1,0,0,1
1651.0,64.8,42.0,0.02,4.854368932038835,1,0,0,1
1288.0,61.7,41.7,0.0,0.0,0,1,0,1
793.0,46.6,38.2,0.0,12.62135922330097,0,1,0,0
1349.0,91.9,52.0,0.0,8.737864077669903,1,0,0,0
58.0,47.1,28.9,0.0,0.0,1,0,0,1
969.0,55.8,42.5,0.0,0.0,1,0,0,1
1273.0,64.2,40.7,0.0,35.92233009708738,1,0,1,0
1711.0,61.3,35.4,0.0,9.70873786407767,1,0,1,0
933.0,66.2,41.7,0.0,0.0,1,0,0,0
1177.0,60.4,46.7,0.0,1.9417475728155338,1,0,1,0
684.0,61.4,44.4,0.0,0.0,0,1,1,0
960.0,75.8,66.7,0.05,0.0,1,0,1,0
1332.0,46.4,37.5,21.2,37.86407766990291,1,0,1,0
1650.0,60.6,40.1,0.0,4.854368932038835,1,0,0,1
821.0,48.8,41.6,28.97,0.0,1,0,0,1
697.0,32.0,25.3,1.25,18.446601941747574,1,0,0,0
1599.0,40.7,35.7,5.74,4.854368932038835,1,0,0,0
1162.0,68.9,46.8,0.0,21.35922330097087,1,0,0,0
1984.0,28.6,7.8,1.9,13.592233009708737,0,1,0,1
1282.0,41.8,34.2,0.26,78.64077669902912,1,0,1,0
1474.0,57.1,42.6,5.56,0.0,1,0,0,1
1672.0,57.4,40.4,0.0,0.0,1,0,1,0
820.0,51.9,36.0,0.0,3.8834951456310676,1,0,0,0
1964.0,55.7,33.3,0.0,13.592233009708737,0,1,0,1
1394.0,59.5,33.5,0.0,21.35922330097087,1,0,0,1
1661.0,63.3,36.7,0.0,20.388349514563107,0,1,0,0
1006.0,78.1,59.1,39.85,3.8834951456310676,0,1,1,0
2021.0,53.9,35.6,0.0,18.446601941747574,1,0,1,0
1458.0,63.6,44.8,0.0,8.737864077669903,1,0,0,0
2105.0,76.8,50.2,0.0,11.650485436893204,1,0,0,0
854.0,77.6,61.5,0.59,0.0,1,0,0,1
847.0,62.3,44.2,4.15,2.912621359223301,1,0,1,0
448.0,68.8,58.7,0.81,0.0,1,0,1,0
382.0,77.0,38.7,0.0,39.80582524271845,0,1,1,0
1280.0,38.3,26.6,0.02,35.92233009708738,1,0,1,0
882.0,83.3,56.1,0.0,2.912621359223301,1,0,0,0
997.0,96.4,68.9,0.01,10.679611650485436,1,0,0,1
853.0,43.0,38.5,20.56,0.0,0,1,1,0
883.0,61.2,39.2,0.0,53.398058252427184,1,0,1,0
957.0,71.4,49.9,0.0,61.76470588235294,1,0,0,0
1128.0,78.2,56.4,0.0,1.9417475728155338,1,0,1,0
1750.0,55.6,40.9,0.49,0.0,1,0,1,0
1044.0,43.1,30.7,0.0,2.912621359223301,1,0,1,0
1487.0,47.5,33.4,0.0,6.796116504854369,1,0,0,1
1430.0,65.4,48.6,0.0,8.737864077669903,1,0,0,0
921.0,56.3,41.7,0.0,3.8834951456310676,0,1,1,0
903.0,24.4,13.8,0.0,0.0,1,0,0,0
667.0,63.1,46.5,10.12,0.0,0,0,0,0
1690.0,47.0,32.6,0.0,9.70873786407767,1,0,1,0
1148.0,51.1,42.1,0.45,20.388349514563107,0,1,1,0
1563.0,50.6,39.6,41.15,0.0,1,0,1,0
1327.0,49.6,41.0,0.0,0.0,1,0,0,0
686.0,64.2,49.9,53.92,9.70873786407767,1,0,1,0
801.0,39.0,27.8,0.0,3.8834951456310676,1,0,0,0
1115.0,58.9,46.7,8.83,6.796116504854369,1,0,0,1
1706.0,30.3,21.0,0.49,32.038834951456316,1,0,0,1
894.0,46.8,38.5,5.44,0.0,1,0,0,0
879.0,58.4,45.2,0.74,2.912621359223301,1,0,0,0
1047.0,37.9,34.9,16.66,27.184466019417474,1,0,1,0
1544.0,52.3,34.4,45.94,6.796116504854369,0,1,0,0
1612.0,60.7,40.7,0.0,18.446601941747574,1,0,1,0
1119.0,68.9,47.1,0.0,10.679611650485436,1,0,0,1
1977.0,45.7,35.3,2.73,13.592233009708737,0,1,0,1
1200.0,68.7,47.2,0.0,4.854368932038835,1,0,0,1
813.0,36.9,19.8,0.0,0.0,1,0,1,0
585.0,28.4,20.0,0.0,0.0,1,0,0,0
1403.0,60.2,36.8,12.88,1.9417475728155338,1,0,1,0
693.0,94.7,69.1,0.0,0.9708737864077669,0,0,1,0
518.0,33.5,28.1,0.04,0.0,0,1,0,0
1200.0,74.2,57.5,0.01,1.9417475728155338,1,0,1,0
1106.0,41.9,30.9,0.4,0.0,1,0,0,1
289.0,34.5,30.5,8.99,0.0,1,0,1,0
579.0,3.8,-8.0,0.22,0.0,1,0,0,0
892.0,41.4,25.3,0.0,0.0,1,0,0,0
1211.0,62.1,49.5,3.13,0.0,1,0,1,0
1375.0,69.8,55.2,72.47,0.0,1,0,0,1
1563.0,39.7,35.2,9.78,4.854368932038835,1,0,0,1
677.0,37.7,19.1,0.01,18.446601941747574,1,0,0,0
913.0,60.8,55.1,11.63,3.8834951456310676,0,1,1,0
1140.0,46.0,41.9,1.26,0.0,1,0,0,1
877.0,50.8,32.4,0.0,2.912621359223301,1,0,1,0
1553.0,60.0,52.4,0.45,4.854368932038835,1,0,0,0
933.0,68.5,44.4,0.0,0.0,1,0,0,0
629.0,59.0,42.8,1.2,0.0,0,0,0,0
526.0,38.1,36.1,12.08,2.912621359223301,1,0,0,0
1251.0,40.2,6.3,0.03,1.9417475728155338,1,0,1,0
1661.0,66.3,51.9,0.0,4.854368932038835,1,0,1,0
693.0,24.7,8.8,0.12,18.446601941747574,1,0,0,0
3812.0,40.6,29.8,0.0,0.0,1,0,0,0
727.0,57.5,33.8,0.0,0.0,1,0,1,0
1289.0,62.2,43.0,4.67,19.41747572815534,1,0,0,1
784.0,31.6,19.0,19.77,0.9708737864077669,1,0,1,0
941.0,49.2,42.0,11.76,0.0,1,0,0,1
1225.0,47.4,31.9,0.0,0.0,1,0,1,0
887.0,60.5,54.4,10.2,2.912621359223301,1,0,1,0
419.0,20.8,7.7,0.01,0.0,1,0,0,1
1072.0,54.4,36.9,0.01,11.650485436893204,1,0,1,0
1541.0,40.9,36.4,0.32,0.0,1,0,1,0
1639.0,66.6,54.6,0.01,18.446601941747574,1,0,1,0
1020.0,40.9,26.0,0.0,27.184466019417474,1,0,1,0
694.0,46.0,24.4,0.0,0.0,0,0,0,1
1131.0,55.2,35.1,0.0,0.0,1,0,0,1
1097.0,35.9,27.9,0.0,10.679611650485436,1,0,0,0
412.0,93.1,68.7,0.16,0.0,1,0,0,1
474.0,57.5,44.9,0.0,0.0,1,0,1,0
783.0,44.2,23.5,0.0,0.0,0,0,0,0
591.0,60.2,48.7,0.0,0.0,0,1,0,0
1690.0,47.0,32.6,0.0,9.70873786407767,1,0,1,0
3779.0,50.6,32.0,15.92,0.0,1,0,0,0
430.0,50.8,41.8,0.09,0.0,1,0,0,1
1555.0,48.8,40.1,18.38,12.62135922330097,1,0,0,1
833.0,70.3,40.2,0.0,0.9708737864077669,1,0,1,0
1702.0,43.9,30.7,1.32,32.038834951456316,1,0,0,1
278.0,45.5,31.8,0.33,0.0,1,0,1,0
1611.0,83.1,59.1,0.49,18.446601941747574,1,0,1,0
938.0,77.0,58.6,0.0,0.0,1,0,0,0
689.0,54.3,36.2,0.0,0.9708737864077669,0,0,1,0
1587.0,39.9,19.4,5.09,21.35922330097087,1,0,0,1
1617.0,76.4,66.1,0.46,4.854368932038835,1,0,1,0
304.0,49.8,27.9,10.62,0.0,1,0,1,0
1259.0,48.7,34.0,0.0,1.9417475728155338,1,0,1,0
1025.0,50.7,27.0,0.0,27.184466019417474,1,0,1,0
2288.0,53.9,41.0,0.0,11.650485436893204,1,0,0,0
469.0,60.7,48.6,0.0,0.0,1,0,1,0
931.0,71.2,58.6,0.0,0.0,1,0,0,0
945.0,42.7,29.8,0.0,0.0,1,0,0,1
1203.0,87.6,54.5,0.0,61.76470588235294,1,0,0,0
497.0,42.0,40.5,3.32,0.0,0,1,0,0
679.0,57.2,46.5,24.52,0.0,0,0,0,0
1001.0,77.0,74.5,0.02,0.9708737864077669,0,1,1,0
569.0,59.9,35.2,0.22,0.0,1,0,0,1
1075.0,52.0,42.4,0.04,2.912621359223301,1,0,1,0
2009.0,79.3,63.5,0.33,4.854368932038835,1,0,0,1
1181.0,87.5,63.1,0.0,0.0,1,0,0,1
794.0,47.2,30.9,1.04,3.8834951456310676,1,0,0,0
1639.0,63.8,45.4,0.0,18.446601941747574,1,0,1,0
0.0,33.5,25.8,0.01,100.0,1,0,0,0
1045.0,70.1,47.0,0.0,0.0,1,0,1,0
314.0,49.2,32.1,0.0,39.80582524271845,0,1,1,0
1075.0,58.2,53.2,7.75,10.679611650485436,1,0,0,1
1569.0,67.6,40.2,0.0,0.0,0,0,0,1
1618.0,42.5,41.3,4.3,4.854368932038835,1,0,0,0
1278.0,80.7,60.3,8.01,0.9708737864077669,0,1,0,1
1658.0,62.4,48.3,0.03,20.388349514563107,0,1,0,0
591.0,62.2,49.7,0.0,0.0,0,1,0,0
714.0,36.8,25.3,0.0,0.0,0,0,0,0
1273.0,40.5,25.2,0.0,35.92233009708738,1,0,1,0
1536.0,22.1,8.6,3.42,4.854368932038835,1,0,0,1
3810.0,42.6,28.3,0.01,0.0,1,0,0,0
2002.0,48.2,36.2,0.0,4.854368932038835,1,0,0,1
929.0,73.5,61.0,0.0,0.0,1,0,0,0
827.0,79.7,62.4,0.0,0.0,1,0,0,1
960.0,77.7,72.7,19.37,0.0,1,0,1,0
943.0,62.7,47.4,2.09,61.76470588235294,1,0,0,0
1071.0,42.3,24.7,0.0,7.766990291262135,1,0,0,0
911.0,39.5,25.6,0.85,0.0,1,0,0,0
1360.0,52.8,30.9,0.0,19.41747572815534,1,0,0,1
757.0,66.1,51.3,0.0,0.0,0,1,1,0
1214.0,58.6,48.8,0.31,4.854368932038835,1,0,0,1
1272.0,29.3,15.8,2.32,0.9708737864077669,0,1,0,1
1276.0,54.8,32.7,0.0,0.0,1,0,0,1
797.0,50.9,40.7,2.71,12.62135922330097,0,1,0,0
1972.0,76.5,56.3,0.03,4.854368932038835,1,0,0,1
769.0,36.9,27.4,0.0,0.0,0,0,0,0
1019.0,25.7,15.0,2.98,7.766990291262135,1,0,1,0
1005.0,82.5,72.1,0.02,0.0,1,0,1,0
1036.0,70.7,52.3,0.0,18.446601941747574,1,0,1,0
1214.0,50.4,40.6,4.3,4.854368932038835,1,0,0,1
1706.0,76.4,55.5,0.25,9.70873786407767,1,0,1,0
839.0,68.0,43.4,0.0,0.9708737864077669,1,0,1,0
1028.0,49.7,41.4,29.97,7.766990291262135,1,0,1,0
1484.0,64.7,43.5,0.0,0.0,1,0,0,1
846.0,50.6,32.0,0.0,2.912621359223301,1,0,1,0
806.0,94.3,59.9,0.0,0.0,1,0,1,0
1125.0,36.2,30.7,0.11,10.679611650485436,1,0,0,0
1511.0,55.0,43.7,0.02,0.0,1,0,0,1
1160.0,79.8,66.0,0.06,1.9417475728155338,1,0,1,0
1162.0,54.7,48.9,22.97,20.388349514563107,0,1,1,0
1586.0,55.3,35.7,0.0,4.854368932038835,1,0,0,1
946.0,62.8,56.4,0.0,0.0,1,0,0,0
952.0,54.7,44.3,0.0,3.8834951456310676,1,0,1,0
707.0,61.2,30.7,0.0,0.0,0,0,0,0
2046.0,41.0,33.1,0.21,13.592233009708737,0,1,0,1
1077.0,65.6,48.7,0.0,17.475728155339805,1,0,1,0
1963.0,38.7,34.9,4.12,22.330097087378643,1,0,0,1
1146.0,58.7,55.2,9.17,0.0,1,0,0,1
979.0,56.8,38.9,0.0,3.8834951456310676,0,1,1,0
2057.0,85.3,72.3,4.29,49.51456310679612,1,0,1,0
941.0,64.8,46.1,0.0,3.8834951456310676,0,1,1,0
1526.0,58.2,53.2,7.75,12.62135922330097,1,0,0,1
822.0,51.1,40.6,1.15,0.0,1,0,0,1
392.0,70.2,44.8,0.0,39.80582524271845,0,1,1,0
433.0,72.8,58.7,0.0,0.0,1,0,1,0
1321.0,28.5,7.8,0.0,0.0,1,0,0,1
1307.0,68.2,61.1,0.48,47.57281553398058,1,0,1,0
932.0,54.2,44.6,18.76,2.912621359223301,1,0,0,0
1572.0,53.0,35.2,0.0,29.126213592233007,1,0,0,1
287.0,68.9,49.0,0.0,39.80582524271845,0,1,1,0
830.0,67.9,53.5,0.01,3.8834951456310676,1,0,0,0
2008.0,58.6,43.1,0.0,18.446601941747574,1,0,1,0
456.0,38.2,27.1,0.0,2.912621359223301,1,0,0,0
1608.0,54.1,39.4,0.0,4.854368932038835,1,0,0,1
957.0,84.0,73.6,0.02,0.0,1,0,1,0
446.0,29.9,22.4,0.2,2.912621359223301,1,0,0,0
1113.0,29.8,-3.2,0.0,6.796116504854369,1,0,0,1
636.0,73.2,56.6,0.0,0.0,0,1,0,0
1117.0,54.3,38.4,0.09,11.650485436893204,1,0,1,0
1005.0,85.6,80.2,0.58,0.9708737864077669,0,1,1,0
826.0,60.6,49.0,67.5,3.8834951456310676,1,0,0,0
673.0,70.1,49.9,0.0,0.0,1,0,1,0
1902.0,45.6,29.4,23.02,0.0,1,0,1,0
1230.0,57.7,50.3,1.54,0.0,1,0,1,0
1816.0,52.1,34.2,0.0,8.737864077669903,1,0,0,1
898.0,70.5,62.7,0.0,0.9708737864077669,0,1,1,0
1948.0,10.6,-1.1,0.02,22.330097087378643,1,0,0,1
2048.0,74.1,52.2,0.0,18.446601941747574,1,0,1,0
954.0,77.1,53.8,0.0,3.8834951456310676,1,0,1,0
1540.0,37.9,25.6,0.0,0.0,1,0,1,0
807.0,68.1,47.4,0.01,12.62135922330097,0,1,0,0
917.0,54.6,35.0,2.31,0.0,1,0,0,0
1419.0,71.7,55.8,0.89,14.563106796116504,1,0,1,0
1578.0,59.0,52.8,48.7,29.126213592233007,1,0,0,1
2023.0,62.5,58.3,29.26,4.854368932038835,1,0,0,1
1977.0,35.4,22.6,2.69,13.592233009708737,0,1,0,1
1124.0,58.9,47.9,34.91,6.796116504854369,1,0,0,1
602.0,70.9,56.8,0.0,0.0,0,1,0,0
718.0,53.2,40.6,0.0,0.0,1,0,1,0
958.0,60.3,56.6,0.15,0.0,1,0,0,0
1079.0,54.3,38.0,0.0,0.0,1,0,1,0
1618.0,61.2,40.3,0.0,18.446601941747574,1,0,1,0
1045.0,65.0,48.9,0.3,0.0,1,0,1,0
1545.0,50.1,33.4,1.94,0.0,1,0,1,0
1042.0,66.4,42.1,0.0,1.9417475728155338,1,0,1,0
1711.0,50.2,44.8,10.95,9.70873786407767,1,0,1,0
1299.0,41.0,25.8,0.0,0.9708737864077669,0,1,0,1
889.0,44.9,24.0,0.0,2.912621359223301,1,0,1,0
829.0,78.8,58.4,0.04,0.0,1,0,0,1
828.0,72.9,59.4,16.04,0.0,1,0,0,1
1279.0,51.3,37.2,53.57,78.64077669902912,1,0,1,0
683.0,35.1,19.5,0.1,18.446601941747574,1,0,0,0
633.0,72.8,46.6,0.0,0.0,1,0,0,1
1135.0,64.9,47.3,0.0,1.9417475728155338,1,0,1,0
1089.0,49.0,22.9,0.0,6.796116504854369,1,0,0,1
800.0,24.1,14.9,0.0,3.8834951456310676,1,0,0,0
687.0,60.1,44.1,3.11,0.9708737864077669,0,0,1,0
979.0,62.4,45.1,0.0,0.0,0,0,1,0
1419.0,60.4,46.7,0.0,14.563106796116504,1,0,1,0
322.0,64.7,50.6,4.08,39.80582524271845,0,1,1,0
2071.0,56.7,37.0,0.0,4.854368932038835,1,0,0,1
1347.0,74.4,62.3,19.15,34.95145631067961,1,0,0,1
960.0,38.4,7.5,0.0,53.398058252427184,1,0,1,0
1483.0,52.1,33.4,0.0,0.0,1,0,1,0
1194.0,77.2,64.2,0.22,18.446601941747574,1,0,1,0
236.0,76.4,68.6,0.24,0.0,0,1,0,0
807.0,51.1,22.1,0.0,0.9708737864077669,1,0,1,0
1618.0,60.4,56.9,4.75,18.446601941747574,1,0,1,0
951.0,32.2,25.3,0.25,1.9417475728155338,1,0,1,0
987.0,76.2,67.2,1.05,0.0,1,0,1,0
1269.0,35.8,30.0,0.23,78.64077669902912,1,0,1,0
1488.0,54.6,43.5,3.28,1.9417475728155338,1,0,1,0
2055.0,71.1,50.4,0.0,11.650485436893204,1,0,0,0
1245.0,46.1,33.9,0.73,78.64077669902912,1,0,1,0
1483.0,59.5,43.6,0.0,0.0,1,0,1,0
1792.0,62.4,48.3,0.0,22.330097087378643,1,0,0,1
433.0,30.2,20.4,0.01,2.912621359223301,1,0,0,0
1323.0,67.4,50.6,0.57,37.86407766990291,1,0,1,0
1691.0,56.9,51.6,1.25,9.70873786407767,1,0,1,0
